Feature,Value,Model,Subject
wrist_acc_min,0.4447744773921218,Ridge(random_state=2024),16
wrist_jerk_perc75,0.35738387646708336,Ridge(random_state=2024),16
wrist_jerk_mean,0.3172432285930986,Ridge(random_state=2024),16
trunk_jerk_med,0.24700601412725817,Ridge(random_state=2024),16
trunk_jerk_max,0.24196585646243052,Ridge(random_state=2024),16
upperarm_jerk_mean,0.2367829179096318,Ridge(random_state=2024),16
wrist_acc_std,0.18085965888710503,Ridge(random_state=2024),16
upperarm_jerk_med,0.1670632291084621,Ridge(random_state=2024),16
upperarm_acc_perc25,0.11361978050624723,Ridge(random_state=2024),16
wrist_acc_perc25,0.10899069945546626,Ridge(random_state=2024),16
trunk_jerk_min,0.07666979395805208,Ridge(random_state=2024),16
upperarm_jerk_min,0.06103675967290215,Ridge(random_state=2024),16
wrist_acc_max,0.057367780598012376,Ridge(random_state=2024),16
trunk_acc_min,0.0551567729805564,Ridge(random_state=2024),16
wrist_acc_rms,0.053455265619221023,Ridge(random_state=2024),16
upperarm_jerk_max,0.04558224130013828,Ridge(random_state=2024),16
wrist_jerk_max,0.045086478346169,Ridge(random_state=2024),16
upperarm_acc_mad,0.04109745860999721,Ridge(random_state=2024),16
wrist_acc_mad,0.03629448669854131,Ridge(random_state=2024),16
upperarm_acc_med,0.033201380150197954,Ridge(random_state=2024),16
trunk_acc_std,0.03232905743195501,Ridge(random_state=2024),16
upperarm_acc_std,0.032011462260588826,Ridge(random_state=2024),16
wrist_acc_perc75,0.03042713198529884,Ridge(random_state=2024),16
trunk_acc_mad,0.01528569386170008,Ridge(random_state=2024),16
trunk_acc_med,0.015099417015198442,Ridge(random_state=2024),16
upperarm_acc_perc75,0.012905052337555206,Ridge(random_state=2024),16
wrist_acc_length,0.005787118464211579,Ridge(random_state=2024),16
trunk_acc_mean,0.005049223577813678,Ridge(random_state=2024),16
upperarm_acc_mean,0.004943590398800048,Ridge(random_state=2024),16
trunk_acc_rms,0.004104742111755827,Ridge(random_state=2024),16
upperarm_acc_rms,0.003892269614806368,Ridge(random_state=2024),16
wrist_acc_med,0.0019784847159462792,Ridge(random_state=2024),16
wrist_acc_mean,0.0010757246274691284,Ridge(random_state=2024),16
trunk_acc_perc25,0.000840666597766167,Ridge(random_state=2024),16
trunk_acc_perc75,0.0005128489520285128,Ridge(random_state=2024),16
weight,0.0,Ridge(random_state=2024),16
upperarm_jerk_rms,0.15885216625104195,GradientBoostingRegressor(random_state=2024),16
upperarm_acc_max,0.14419540687813537,GradientBoostingRegressor(random_state=2024),16
trunk_jerk_mad,0.12423238556162128,GradientBoostingRegressor(random_state=2024),16
trunk_jerk_std,0.08632095010990867,GradientBoostingRegressor(random_state=2024),16
upperarm_jerk_perc75,0.06799063248523804,GradientBoostingRegressor(random_state=2024),16
wrist_acc_perc75,0.0650923277839197,GradientBoostingRegressor(random_state=2024),16
upperarm_jerk_std,0.045514198845860825,GradientBoostingRegressor(random_state=2024),16
trunk_acc_max,0.02870260647446364,GradientBoostingRegressor(random_state=2024),16
upperarm_acc_perc25,0.02168859206856949,GradientBoostingRegressor(random_state=2024),16
wrist_acc_max,0.0200138187027526,GradientBoostingRegressor(random_state=2024),16
wrist_jerk_min,0.018735454233233327,GradientBoostingRegressor(random_state=2024),16
upperarm_acc_rms,0.017556541126605027,GradientBoostingRegressor(random_state=2024),16
upperarm_acc_mean,0.01595291687935847,GradientBoostingRegressor(random_state=2024),16
wrist_jerk_max,0.01525595640071246,GradientBoostingRegressor(random_state=2024),16
upperarm_jerk_perc25,0.014638682514486667,GradientBoostingRegressor(random_state=2024),16
wrist_acc_med,0.01394129189581838,GradientBoostingRegressor(random_state=2024),16
wrist_acc_length,0.013310031829444452,GradientBoostingRegressor(random_state=2024),16
upperarm_jerk_max,0.012531592241176798,GradientBoostingRegressor(random_state=2024),16
wrist_acc_min,0.011988565653007217,GradientBoostingRegressor(random_state=2024),16
upperarm_acc_min,0.011411447883816778,GradientBoostingRegressor(random_state=2024),16
wrist_jerk_perc75,0.011278185724004889,GradientBoostingRegressor(random_state=2024),16
trunk_jerk_max,0.01116381965043022,GradientBoostingRegressor(random_state=2024),16
trunk_jerk_perc25,0.01059988640808488,GradientBoostingRegressor(random_state=2024),16
upperarm_jerk_med,0.009064231836333649,GradientBoostingRegressor(random_state=2024),16
upperarm_jerk_min,0.008238177102940615,GradientBoostingRegressor(random_state=2024),16
upperarm_jerk_mean,0.006888508503633815,GradientBoostingRegressor(random_state=2024),16
trunk_jerk_min,0.004734752147758348,GradientBoostingRegressor(random_state=2024),16
upperarm_acc_perc75,0.003995367678981324,GradientBoostingRegressor(random_state=2024),16
wrist_acc_perc25,0.003445098417795829,GradientBoostingRegressor(random_state=2024),16
wrist_jerk_rms,0.003091257077498723,GradientBoostingRegressor(random_state=2024),16
upperarm_acc_mad,0.0030521509842155094,GradientBoostingRegressor(random_state=2024),16
trunk_acc_min,0.002654196465147359,GradientBoostingRegressor(random_state=2024),16
wrist_jerk_mad,0.0017547371811219138,GradientBoostingRegressor(random_state=2024),16
trunk_acc_perc75,0.0013953547461898856,GradientBoostingRegressor(random_state=2024),16
wrist_jerk_med,0.0012433371341113596,GradientBoostingRegressor(random_state=2024),16
trunk_acc_perc25,0.001204244802627573,GradientBoostingRegressor(random_state=2024),16
upperarm_acc_med,0.0011613415673185374,GradientBoostingRegressor(random_state=2024),16
wrist_acc_rms,0.0011436434522282591,GradientBoostingRegressor(random_state=2024),16
trunk_acc_med,0.0008333906724397534,GradientBoostingRegressor(random_state=2024),16
trunk_acc_rms,0.0007575442797842383,GradientBoostingRegressor(random_state=2024),16
trunk_jerk_med,0.0005383336854844239,GradientBoostingRegressor(random_state=2024),16
wrist_jerk_mean,0.0005288068682546669,GradientBoostingRegressor(random_state=2024),16
trunk_jerk_perc75,0.0005114673563470697,GradientBoostingRegressor(random_state=2024),16
trunk_jerk_rms,0.0004987393948307818,GradientBoostingRegressor(random_state=2024),16
wrist_acc_mean,0.00041443788535641896,GradientBoostingRegressor(random_state=2024),16
trunk_acc_mean,0.00041144698489522786,GradientBoostingRegressor(random_state=2024),16
wrist_jerk_perc25,0.00036083129810472357,GradientBoostingRegressor(random_state=2024),16
wrist_acc_std,0.0003551418708721126,GradientBoostingRegressor(random_state=2024),16
trunk_acc_mad,0.00016944414596404607,GradientBoostingRegressor(random_state=2024),16
wrist_jerk_std,0.00014359080306972015,GradientBoostingRegressor(random_state=2024),16
upperarm_acc_std,0.00012323787926917475,GradientBoostingRegressor(random_state=2024),16
trunk_jerk_mean,8.478974029379789e-05,GradientBoostingRegressor(random_state=2024),16
wrist_acc_mad,8.292392906786954e-05,GradientBoostingRegressor(random_state=2024),16
trunk_acc_std,7.178999752543824e-05,GradientBoostingRegressor(random_state=2024),16
upperarm_jerk_mad,7.095572766655085e-05,GradientBoostingRegressor(random_state=2024),16
pace,9.270781180184278e-06,GradientBoostingRegressor(random_state=2024),16
weight,0.0,GradientBoostingRegressor(random_state=2024),16
trunk_jerk_mad,0.09885747923656364,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_std,0.08285383758711416,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_max,0.04098523593495077,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_max,0.03354849877549918,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_min,0.029491961234597627,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_rms,0.02567152633060673,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_max,0.025575011293178084,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_min,0.025129460184940267,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_max,0.024342612195178553,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_min,0.023409721933702297,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_perc75,0.023395072651222405,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_std,0.02267351766291532,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_mad,0.022619058022952197,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_mean,0.022295519877494768,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_min,0.021416045272982333,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_med,0.01999468713988668,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_std,0.019910423704121716,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_max,0.01973800107329178,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_perc25,0.019007608931250607,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_max,0.01814861642666632,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_perc25,0.01708823740856775,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_med,0.016429502585648646,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_rms,0.015425761699303916,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_perc75,0.015181996185254272,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_rms,0.015142319012357693,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_std,0.014917104627463772,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_mean,0.014902114636376793,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_med,0.013206970727990788,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_mad,0.012666611846433931,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_perc75,0.01245848663174207,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_perc75,0.012154157157288965,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_min,0.012105474319290106,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_length,0.011946010829583962,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_mean,0.01141004567618186,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_perc25,0.011173103567751128,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_perc25,0.010760654311042776,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_perc25,0.010590966228199453,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_rms,0.010441591224154811,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_med,0.01041933497041043,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_perc25,0.009850226535819679,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_rms,0.009590360213258103,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_mad,0.009571288104098524,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_min,0.00942224271305329,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_mad,0.0092949975256102,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_std,0.009175407687767187,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_mean,0.008956277399097913,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_perc75,0.008760065877756813,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_rms,0.008487349472369952,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_med,0.007918989951424576,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_perc75,0.007792512874134315,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_mean,0.007532366197986652,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_mad,0.00658766638079503,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_std,0.006115511329070794,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_mean,0.006038898634777641,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_med,0.004670603927850303,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
pace,0.0027508960609704887,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
weight,0.0,"ExtraTreesRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_rms,0.12893096917490982,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_std,0.10635875367316121,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_mad,0.08475367451335494,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_max,0.07043384248757191,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_max,0.06451055437243883,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_max,0.035239000612827136,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_perc75,0.029615649903239314,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_min,0.02724546665210322,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_min,0.025235596553510237,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_min,0.024000927469841025,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_max,0.022977283986039213,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_perc75,0.021576387496675568,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_min,0.019393007177562812,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_med,0.01842573790811942,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_med,0.017990379896320702,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_mean,0.017703781759148357,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_max,0.01710361225449758,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_perc25,0.015350482283040347,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_perc25,0.015066764489452579,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_min,0.013801290882214717,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_max,0.013202711838599432,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_perc75,0.012387837913422305,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_perc75,0.011208106061574807,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_perc25,0.01112070893921621,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_rms,0.009532052590801157,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_perc25,0.009464391989847932,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_mad,0.008965933442082527,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_med,0.008724183098789416,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_length,0.008721356302969517,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_std,0.008590377914524121,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_perc75,0.008322144184663493,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_mean,0.007940198000422694,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_mad,0.007937718601831364,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_min,0.007799788552325052,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_perc25,0.007683852010467488,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_perc25,0.007416016139018882,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_perc75,0.007183926811387593,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_mean,0.006394376749024877,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_rms,0.0060674399801186685,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_mean,0.006037195844423799,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_acc_rms,0.006032212614448517,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_std,0.005636083525073701,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_std,0.004464558941632829,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_med,0.004337681652109547,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_std,0.0039855457191743295,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_mad,0.003928951148299982,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_rms,0.003225242407913397,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_acc_mad,0.0032179821771535044,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_med,0.0028615712670936456,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_acc_std,0.002698414851243075,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_mean,0.002584770333240065,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_med,0.00221181155520002,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
upperarm_jerk_mad,0.001775885810575676,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
trunk_jerk_mean,0.0014966880220690082,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
wrist_jerk_rms,0.001008513154090333,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
pace,0.00012060630914204726,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
weight,0.0,"RandomForestRegressor(n_jobs=-1, random_state=2024)",16
error,0.0,DummyRegressor(),16
upperarm_jerk_rms,17.0,LGBMRegressor(random_state=2024),16
upperarm_acc_std,12.0,LGBMRegressor(random_state=2024),16
wrist_acc_med,11.0,LGBMRegressor(random_state=2024),16
trunk_jerk_std,10.0,LGBMRegressor(random_state=2024),16
trunk_jerk_max,9.0,LGBMRegressor(random_state=2024),16
trunk_jerk_mad,8.0,LGBMRegressor(random_state=2024),16
upperarm_acc_mean,7.0,LGBMRegressor(random_state=2024),16
wrist_acc_max,6.0,LGBMRegressor(random_state=2024),16
upperarm_jerk_perc25,4.0,LGBMRegressor(random_state=2024),16
wrist_acc_mean,4.0,LGBMRegressor(random_state=2024),16
wrist_acc_min,3.0,LGBMRegressor(random_state=2024),16
upperarm_acc_perc75,2.0,LGBMRegressor(random_state=2024),16
trunk_acc_max,2.0,LGBMRegressor(random_state=2024),16
wrist_jerk_mad,2.0,LGBMRegressor(random_state=2024),16
wrist_jerk_min,2.0,LGBMRegressor(random_state=2024),16
upperarm_jerk_perc75,1.0,LGBMRegressor(random_state=2024),16
upperarm_acc_rms,0.0,LGBMRegressor(random_state=2024),16
wrist_acc_length,0.0,LGBMRegressor(random_state=2024),16
trunk_jerk_perc75,0.0,LGBMRegressor(random_state=2024),16
trunk_jerk_perc25,0.0,LGBMRegressor(random_state=2024),16
upperarm_acc_mad,0.0,LGBMRegressor(random_state=2024),16
upperarm_jerk_mean,0.0,LGBMRegressor(random_state=2024),16
upperarm_acc_min,0.0,LGBMRegressor(random_state=2024),16
upperarm_acc_max,0.0,LGBMRegressor(random_state=2024),16
upperarm_acc_med,0.0,LGBMRegressor(random_state=2024),16
upperarm_acc_perc25,0.0,LGBMRegressor(random_state=2024),16
upperarm_jerk_mad,0.0,LGBMRegressor(random_state=2024),16
upperarm_jerk_std,0.0,LGBMRegressor(random_state=2024),16
upperarm_jerk_min,0.0,LGBMRegressor(random_state=2024),16
upperarm_jerk_max,0.0,LGBMRegressor(random_state=2024),16
upperarm_jerk_med,0.0,LGBMRegressor(random_state=2024),16
weight,0.0,LGBMRegressor(random_state=2024),16
trunk_jerk_med,0.0,LGBMRegressor(random_state=2024),16
trunk_jerk_mean,0.0,LGBMRegressor(random_state=2024),16
trunk_jerk_min,0.0,LGBMRegressor(random_state=2024),16
wrist_jerk_med,0.0,LGBMRegressor(random_state=2024),16
wrist_acc_rms,0.0,LGBMRegressor(random_state=2024),16
wrist_acc_mad,0.0,LGBMRegressor(random_state=2024),16
wrist_acc_std,0.0,LGBMRegressor(random_state=2024),16
wrist_acc_perc25,0.0,LGBMRegressor(random_state=2024),16
wrist_acc_perc75,0.0,LGBMRegressor(random_state=2024),16
wrist_jerk_mean,0.0,LGBMRegressor(random_state=2024),16
wrist_jerk_rms,0.0,LGBMRegressor(random_state=2024),16
wrist_jerk_std,0.0,LGBMRegressor(random_state=2024),16
wrist_jerk_max,0.0,LGBMRegressor(random_state=2024),16
wrist_jerk_perc25,0.0,LGBMRegressor(random_state=2024),16
trunk_jerk_rms,0.0,LGBMRegressor(random_state=2024),16
wrist_jerk_perc75,0.0,LGBMRegressor(random_state=2024),16
trunk_acc_mean,0.0,LGBMRegressor(random_state=2024),16
trunk_acc_rms,0.0,LGBMRegressor(random_state=2024),16
trunk_acc_mad,0.0,LGBMRegressor(random_state=2024),16
trunk_acc_std,0.0,LGBMRegressor(random_state=2024),16
trunk_acc_min,0.0,LGBMRegressor(random_state=2024),16
trunk_acc_med,0.0,LGBMRegressor(random_state=2024),16
trunk_acc_perc25,0.0,LGBMRegressor(random_state=2024),16
trunk_acc_perc75,0.0,LGBMRegressor(random_state=2024),16
pace,0.0,LGBMRegressor(random_state=2024),16
upperarm_acc_max,0.08902588550128197,AdaBoostRegressor(random_state=2024),16
trunk_jerk_mad,0.07395250592887244,AdaBoostRegressor(random_state=2024),16
trunk_jerk_std,0.06769885982949045,AdaBoostRegressor(random_state=2024),16
wrist_acc_min,0.06585896959475476,AdaBoostRegressor(random_state=2024),16
upperarm_acc_min,0.046308687929781704,AdaBoostRegressor(random_state=2024),16
trunk_jerk_max,0.04537057899967138,AdaBoostRegressor(random_state=2024),16
upperarm_jerk_rms,0.040724497799206096,AdaBoostRegressor(random_state=2024),16
upperarm_acc_perc25,0.03606395478843904,AdaBoostRegressor(random_state=2024),16
wrist_jerk_max,0.03490566275568382,AdaBoostRegressor(random_state=2024),16
upperarm_jerk_mean,0.028698202867699498,AdaBoostRegressor(random_state=2024),16
upperarm_acc_std,0.0282251863136859,AdaBoostRegressor(random_state=2024),16
trunk_acc_med,0.027981386108232916,AdaBoostRegressor(random_state=2024),16
upperarm_jerk_min,0.025352688274008956,AdaBoostRegressor(random_state=2024),16
trunk_acc_max,0.02298445074166796,AdaBoostRegressor(random_state=2024),16
wrist_acc_med,0.020378869668556496,AdaBoostRegressor(random_state=2024),16
trunk_jerk_min,0.019971584089380864,AdaBoostRegressor(random_state=2024),16
trunk_acc_std,0.019896713422185675,AdaBoostRegressor(random_state=2024),16
wrist_jerk_std,0.019490210062714817,AdaBoostRegressor(random_state=2024),16
trunk_acc_perc75,0.01933261998513268,AdaBoostRegressor(random_state=2024),16
wrist_acc_perc75,0.01836653784579142,AdaBoostRegressor(random_state=2024),16
upperarm_jerk_perc75,0.01715796097802858,AdaBoostRegressor(random_state=2024),16
wrist_jerk_min,0.01692969792137735,AdaBoostRegressor(random_state=2024),16
upperarm_acc_perc75,0.01484422010805975,AdaBoostRegressor(random_state=2024),16
upperarm_jerk_perc25,0.014666494289903879,AdaBoostRegressor(random_state=2024),16
trunk_jerk_perc75,0.012570301970684674,AdaBoostRegressor(random_state=2024),16
wrist_acc_max,0.01251754670260278,AdaBoostRegressor(random_state=2024),16
trunk_acc_rms,0.012304503975980841,AdaBoostRegressor(random_state=2024),16
trunk_acc_min,0.011058267393375367,AdaBoostRegressor(random_state=2024),16
wrist_acc_perc25,0.010779427430968004,AdaBoostRegressor(random_state=2024),16
wrist_jerk_perc75,0.01075746444501895,AdaBoostRegressor(random_state=2024),16
wrist_jerk_mad,0.01011762491247131,AdaBoostRegressor(random_state=2024),16
upperarm_jerk_mad,0.009081822235792483,AdaBoostRegressor(random_state=2024),16
upperarm_acc_mean,0.008582122609682094,AdaBoostRegressor(random_state=2024),16
wrist_acc_rms,0.008148992798331738,AdaBoostRegressor(random_state=2024),16
wrist_acc_mean,0.007265410657118385,AdaBoostRegressor(random_state=2024),16
upperarm_acc_rms,0.0071990677969705485,AdaBoostRegressor(random_state=2024),16
upperarm_acc_mad,0.007004548011391678,AdaBoostRegressor(random_state=2024),16
wrist_jerk_med,0.006933334723845777,AdaBoostRegressor(random_state=2024),16
wrist_acc_mad,0.006503398123082894,AdaBoostRegressor(random_state=2024),16
upperarm_acc_med,0.005678636722168043,AdaBoostRegressor(random_state=2024),16
trunk_acc_perc25,0.00544445091194042,AdaBoostRegressor(random_state=2024),16
wrist_acc_length,0.004374612091793766,AdaBoostRegressor(random_state=2024),16
trunk_jerk_rms,0.004254951863692162,AdaBoostRegressor(random_state=2024),16
trunk_jerk_mean,0.0037909147797112186,AdaBoostRegressor(random_state=2024),16
wrist_jerk_rms,0.003760201323785256,AdaBoostRegressor(random_state=2024),16
upperarm_jerk_max,0.0034309911762519358,AdaBoostRegressor(random_state=2024),16
upperarm_jerk_std,0.003320376838690961,AdaBoostRegressor(random_state=2024),16
wrist_jerk_perc25,0.0031052321375334767,AdaBoostRegressor(random_state=2024),16
upperarm_jerk_med,0.0025545986012780646,AdaBoostRegressor(random_state=2024),16
trunk_jerk_med,0.0025059166040733365,AdaBoostRegressor(random_state=2024),16
trunk_acc_mad,0.0017247219859996127,AdaBoostRegressor(random_state=2024),16
trunk_jerk_perc25,0.0005620639758638721,AdaBoostRegressor(random_state=2024),16
wrist_jerk_mean,0.00023635808606540834,AdaBoostRegressor(random_state=2024),16
wrist_acc_std,0.00018605788903519482,AdaBoostRegressor(random_state=2024),16
trunk_acc_mean,5.9655421191462035e-05,AdaBoostRegressor(random_state=2024),16
weight,0.0,AdaBoostRegressor(random_state=2024),16
pace,0.0,AdaBoostRegressor(random_state=2024),16
trunk_jerk_max,0.22855645615376874,ElasticNet(random_state=2024),16
wrist_jerk_max,0.05195966362215013,ElasticNet(random_state=2024),16
wrist_acc_length,0.0001930260002468545,ElasticNet(random_state=2024),16
trunk_jerk_std,0.0,ElasticNet(random_state=2024),16
trunk_jerk_min,0.0,ElasticNet(random_state=2024),16
trunk_jerk_med,0.0,ElasticNet(random_state=2024),16
trunk_jerk_perc25,0.0,ElasticNet(random_state=2024),16
trunk_jerk_perc75,0.0,ElasticNet(random_state=2024),16
upperarm_acc_mean,0.0,ElasticNet(random_state=2024),16
upperarm_acc_rms,0.0,ElasticNet(random_state=2024),16
upperarm_acc_mad,0.0,ElasticNet(random_state=2024),16
upperarm_acc_std,0.0,ElasticNet(random_state=2024),16
upperarm_acc_min,0.0,ElasticNet(random_state=2024),16
upperarm_acc_max,0.0,ElasticNet(random_state=2024),16
upperarm_acc_med,0.0,ElasticNet(random_state=2024),16
trunk_jerk_rms,0.0,ElasticNet(random_state=2024),16
upperarm_acc_perc25,0.0,ElasticNet(random_state=2024),16
upperarm_acc_perc75,0.0,ElasticNet(random_state=2024),16
upperarm_jerk_mean,0.0,ElasticNet(random_state=2024),16
upperarm_jerk_rms,0.0,ElasticNet(random_state=2024),16
